PSDC99;Pop_mun_2006;Zone;REG;POL99;TU99;TAU99
47;75;3;91;4;0;0
157;172;3;91;4;0;0
299;314;3;91;4;0;0
81;90;3;91;4;0;0
361;445;3;91;4;0;0
225;214;3;91;4;0;0
446;367;3;91;4;0;0
150;140;3;91;4;0;0
147;150;3;91;2;0;2
304;284;3;91;2;0;2
109;96;3;91;4;0;0
210;207;3;91;4;0;0
102;135;3;91;4;0;0
1922;2108;3;91;4;0;0
134;125;3;91;4;0;0
97;109;3;91;2;0;2
260;330;3;91;4;0;0
1153;1330;3;91;4;0;0
150;158;3;91;4;0;0
89;93;3;91;4;0;0
626;708;3;91;2;0;2
532;523;3;91;4;0;0
97;96;3;91;4;0;0
263;289;3;91;4;0;0
79;67;3;91;4;0;0
206;241;3;91;4;0;0
54;60;3;91;4;0;0
1006;1079;3;91;4;0;0
175;194;3;91;4;0;0
718;711;3;91;4;0;0
197;175;3;91;4;0;0
50;53;3;91;4;0;0
107;120;3;91;2;0;2
250;302;3;91;4;0;0
171;151;3;91;4;0;0
167;172;3;91;4;0;0
237;271;3;91;4;0;0
180;172;3;91;4;0;0
1996;1908;3;91;4;0;0
110;125;3;91;4;0;0
196;206;3;91;4;0;0
324;350;3;91;4;0;0
67;64;3;91;4;0;0
190;216;3;91;4;0;0
97;106;3;91;4;0;0
125;130;3;91;4;0;0
55;46;3;91;4;0;0
773;764;3;91;4;0;0
92;84;3;91;4;0;0
245;235;3;91;4;0;0
111;116;3;91;4;0;0
177;214;3;91;4;0;0
759;834;3;91;4;0;0
276;317;3;91;4;0;0
71;70;3;91;4;0;0
142;173;3;91;4;0;0
136;126;3;91;4;0;0
3095;3071;3;91;4;1;0
208;327;3;91;2;0;2
134;112;3;91;4;0;0
147;163;3;91;4;0;0
190;171;3;91;4;0;0
109;107;3;91;4;0;0
209;221;3;91;4;0;0
160;161;3;91;4;0;0
171;165;3;91;4;0;0
357;436;3;91;4;0;0
970;890;3;91;4;0;0
73;87;3;91;4;0;0
5501;5132;3;91;4;2;0
131;139;3;91;4;0;0
322;340;3;91;4;0;0
11804;12378;3;91;1;3;2
851;904;3;91;4;0;0
228;236;3;91;4;0;0
85;115;3;91;4;0;0
723;854;3;91;4;0;0
139;133;3;91;4;0;0
71;83;3;91;4;0;0
984;1172;3;91;4;2;0
504;519;3;91;4;0;0
189;199;3;91;4;1;0
82;98;3;91;4;0;0
172;196;3;91;4;0;0
105;86;3;91;4;0;0
120;110;3;91;4;0;0
151;187;3;91;2;0;2
153;160;3;91;4;0;0
154;200;3;91;4;0;0
272;285;3;91;4;0;0
108;128;3;91;4;0;0
215;266;3;91;4;0;0
163;161;3;91;4;0;0
175;239;3;91;4;0;0
245;295;3;91;4;0;0
272;255;3;91;4;0;0
91;96;3;91;4;0;0
110;116;3;91;4;0;0
172;166;3;91;4;0;0
646;731;3;91;4;0;0
514;590;3;91;4;0;0
197;204;3;91;4;0;0
86;99;3;91;4;0;0
153;150;3;91;4;0;0
1598;1519;3;91;4;0;0
133;136;3;91;4;0;0
73;85;3;91;4;0;0
145;174;3;91;4;0;0
112;112;3;91;4;0;0
504;545;3;91;2;0;2
57;55;3;91;4;0;0
128;132;3;91;4;0;0
4316;4484;3;91;4;1;0
109;126;3;91;4;0;0
203;235;3;91;4;0;0
279;305;3;91;4;0;0
207;224;3;91;4;0;0
509;517;3;91;4;0;0
469;582;3;91;2;0;2
487;516;3;91;4;0;0
64;58;3;91;4;0;0
121;159;3;91;4;0;0
42;47;3;91;4;0;0
143;157;3;91;4;0;0
56;98;3;91;4;0;0
243;255;3;91;4;0;0
485;444;3;91;4;0;0
803;832;3;91;4;0;0
52;65;3;91;2;0;2
86;95;3;91;4;0;0
148;160;3;91;4;0;0
60;68;3;91;4;0;0
134;122;3;91;4;0;0
91;97;3;91;4;0;0
109;98;3;91;4;0;0
164;169;3;91;4;0;0
136;170;3;91;4;0;0
37;41;3;91;4;0;0
176;176;3;91;4;0;0
189;210;3;91;4;0;0
163;185;3;91;4;0;0
141;137;3;91;4;0;0
80;68;3;91;4;0;0
191;208;3;91;4;0;0
186;158;3;91;4;0;0
158;151;3;91;4;0;0
79;76;3;91;4;0;0
241;269;3;91;4;0;0
249;265;3;91;4;0;0
118;129;3;91;4;0;0
73;78;3;91;4;0;0
73;64;3;91;4;0;0
68;65;3;91;4;0;0
251;262;3;91;4;0;0
257;264;3;91;4;0;0
118;148;3;91;4;0;0
129;137;3;91;4;0;0
82;91;3;91;4;0;0
290;286;3;91;4;0;0
152;171;3;91;4;0;0
202;208;3;91;4;0;0
68;94;3;91;4;0;0
113;103;3;91;4;0;0
197;231;3;91;4;0;0
425;423;3;91;4;0;0
118;96;3;91;4;0;0
51;43;3;91;4;0;0
620;639;3;91;4;0;0
636;817;3;52;2;0;8
2558;2838;3;52;4;0;0
807;888;3;52;4;0;0
2184;2414;3;52;2;2;8
262;307;3;52;4;0;0
1799;1798;3;52;4;0;0
151279;152337;2;52;1;7;8
678;820;3;52;4;0;0
414;461;3;52;4;0;0
290;298;3;52;4;0;0
399;458;3;52;2;0;5
334;361;3;52;4;0;0
390;411;3;52;4;0;0
421;426;3;52;3;0;0
12991;12242;2;52;1;7;8
317;408;3;52;2;0;8
3663;3423;3;52;4;1;0
1290;1419;3;52;2;0;8
4851;4677;2;52;1;7;8
5390;5754;3;52;4;2;0
1069;1355;3;52;2;0;8
6217;6456;3;52;4;2;0
361;377;3;52;4;0;0
209;238;3;52;4;0;0
2327;2551;3;52;2;0;8
1531;1721;3;52;4;0;0
110;127;3;52;2;0;8
951;1038;3;52;2;0;8
824;946;3;52;4;0;0
501;555;3;52;4;0;0
1242;1231;3;52;2;0;8
367;381;3;52;4;0;0
666;769;3;52;4;0;0
6153;5918;2;52;1;7;8
638;717;3;52;4;0;0
724;784;3;52;4;0;0
214;211;3;52;4;0;0
687;690;3;52;4;0;0
1275;1423;3;52;4;0;0
1793;1848;3;52;4;0;0
2803;3393;3;52;2;2;8
768;927;3;52;2;0;8
309;274;3;52;4;0;0
444;537;3;52;4;0;0
1299;1317;3;52;2;0;5
316;339;3;52;4;0;0
2282;2531;3;52;2;1;8
1021;1059;3;52;4;0;0
2296;2552;3;52;2;1;8
528;599;3;52;4;0;0
315;332;3;52;4;0;0
243;290;3;52;4;0;0
2595;2721;3;52;4;1;0
1865;1964;3;52;2;0;8
208;242;3;52;4;0;0
279;263;3;52;4;0;0
641;770;3;52;4;0;0
445;478;3;52;4;0;0
1309;1233;3;52;2;1;5
774;801;3;52;4;0;0
134;126;3;52;4;0;0
5594;5971;3;52;4;2;0
299;296;3;52;4;0;0
1501;1869;3;52;4;0;0
803;931;3;52;4;0;0
187;222;3;52;4;0;0
1533;1701;3;52;4;0;0
1748;2162;3;52;3;0;0
632;670;3;52;2;0;6
944;1049;3;52;4;0;0
1002;1231;3;52;4;0;0
140;135;3;52;4;0;0
596;680;3;52;4;0;0
1064;1112;3;52;4;0;0
420;583;3;52;2;0;8
483;551;3;52;2;0;1
628;695;3;52;2;0;8
54;55;3;52;4;0;0
2409;2656;3;52;4;1;0
576;623;3;52;4;0;0
791;922;3;52;4;0;0
1409;1416;3;52;4;0;0
252;307;3;52;2;0;8
610;693;3;52;4;0;0
777;910;3;52;4;0;0
113;94;3;52;4;0;0
940;891;3;52;4;0;0
841;959;3;52;4;0;0
822;879;3;52;2;0;8
456;647;3;52;2;0;8
6169;6784;3;52;4;2;0
244;252;3;52;4;0;0
1102;1057;3;52;2;0;5
148;130;3;52;4;0;0
397;454;3;52;4;0;0
724;840;3;52;4;0;0
271;297;3;52;4;0;0
54204;54632;3;52;1;5;6
412;431;3;52;4;0;0
869;950;3;52;3;0;0
351;333;3;52;4;0;0
2410;2590;3;52;4;0;0
546;544;3;52;4;0;0
597;741;3;52;4;0;0
2572;2804;3;52;2;2;8
438;428;3;52;2;0;8
791;877;3;52;4;0;0
1304;1456;3;52;4;0;0
1520;1581;3;52;2;0;8
407;438;3;52;4;0;0
865;869;3;52;2;0;5
430;443;3;52;2;0;5
126;143;3;52;4;0;0
478;523;3;52;2;0;8
481;563;3;52;4;0;0
1246;1285;3;52;2;0;8
1312;1475;3;52;4;0;0
1391;1405;3;52;2;0;8
404;450;3;52;4;0;0
262;285;3;52;4;0;0
1217;1363;3;52;2;0;5
7450;7442;3;52;4;2;0
1668;1687;3;52;3;0;0
3224;3310;3;52;4;1;0
466;577;3;52;4;0;0
3703;3738;3;52;1;7;8
457;557;3;52;2;0;8
545;607;3;52;2;0;5
1162;1387;3;52;2;0;8
495;602;3;52;4;0;0
1033;1188;3;52;2;0;8
1799;2039;3;52;2;0;8
262;309;3;52;3;0;0
1455;1487;3;52;4;0;0
723;847;3;52;4;0;0
354;407;3;52;2;0;8
1189;1497;3;52;4;0;0
197;201;3;52;4;0;0
184;184;3;52;4;0;0
739;775;3;52;4;0;0
985;1119;3;52;4;0;0
1809;1844;3;52;4;0;0
287;328;3;52;4;2;0
259;403;3;52;4;0;0
1946;1952;3;52;4;1;0
294;340;3;52;4;0;0
2338;2501;3;52;4;0;0
1914;2135;3;52;4;0;0
396;483;3;52;2;0;8
1307;1436;3;52;2;0;8
286;282;3;52;4;0;0
292;305;3;52;4;0;0
375;455;3;52;4;0;0
406;480;3;52;4;0;0
1418;1552;3;52;4;0;0
248;275;3;52;4;0;0
3153;3167;3;52;4;1;0
1401;1489;3;52;4;0;0
1132;1168;3;52;4;0;0
2273;2471;2;52;1;7;8
1063;1257;3;52;4;0;0
766;831;3;52;2;0;8
86;99;3;52;4;0;0
1481;1604;3;52;4;0;0
247;251;3;52;4;0;0
634;700;3;52;4;0;0
93;96;3;52;4;0;0
3347;3705;3;52;4;1;0
2154;2349;3;52;3;0;0
754;765;3;52;4;0;0
1946;2036;3;52;4;0;0
6928;6892;3;52;4;2;0
372;382;3;52;4;0;0
613;773;3;52;4;0;0
2065;2549;3;52;4;0;0
438;528;3;52;2;0;1
285;342;3;52;2;0;8
179;224;3;52;2;0;8
428;462;3;52;2;0;1
637;805;3;52;2;0;8
523;605;3;52;4;0;0
674;876;3;52;4;0;0
1705;1847;3;52;4;0;0
2830;2890;3;52;4;1;0
3891;3790;3;52;4;1;0
3875;4485;3;52;2;1;8
954;963;3;52;2;0;6
2054;2087;3;52;2;0;8
322;342;3;52;4;0;0
314;322;3;52;4;0;0
1420;1559;3;52;4;0;0
1453;1658;3;52;2;0;8
1899;2053;3;52;2;1;8
248;259;3;52;4;0;0
1290;1458;3;52;4;0;0
969;960;3;52;4;0;0
1722;1745;3;52;4;0;0
111;114;3;52;4;0;0
165;184;3;52;4;0;0
350;360;3;52;4;0;0
1121;1147;3;52;4;0;0
2652;2687;3;52;4;2;0
129;169;3;52;4;0;0
6666;6781;3;52;2;2;8
4112;4060;3;52;4;1;0
299;450;3;52;2;0;8
558;686;3;52;4;0;0
1180;1209;3;52;4;2;0
544;501;3;52;2;0;5
1599;1660;3;52;4;0;0
854;886;3;52;4;0;0
2000;1917;3;52;2;0;8
5115;5287;3;52;1;7;8
869;872;3;52;4;0;0
709;782;3;52;4;0;0
393;365;3;52;4;0;0
418;466;3;52;2;0;8
1839;1890;3;52;4;0;0
1761;1798;3;52;4;0;0
180;268;3;52;4;0;0
1356;1322;3;52;2;0;6
1319;1288;3;52;4;0;0
1275;1306;3;52;2;0;1
1016;895;3;52;4;0;0
460;482;3;52;1;4;5
135;131;3;52;4;0;0
135;154;3;52;4;0;0
2154;2335;3;52;2;0;8
1218;1246;3;52;4;0;0
811;920;3;52;4;0;0
2013;2142;3;52;2;2;8
950;1176;3;52;2;0;8
976;977;3;52;4;0;0
3623;4001;3;52;4;2;0
214;255;3;52;4;0;0
11387;11440;2;52;1;7;8
2128;2289;3;52;2;0;8
3307;3192;3;52;4;1;0
1424;1646;3;52;4;0;0
288;261;3;52;4;0;0
531;602;3;52;2;0;8
928;1053;3;52;4;0;0
1236;1302;3;52;4;0;0
237;287;3;52;4;0;0
635;712;3;52;2;0;8
866;956;3;52;4;0;0
791;958;3;52;4;0;0
1991;2128;3;52;2;0;8
1587;1644;3;52;4;0;0
2242;2281;3;52;4;1;0
599;700;3;52;2;0;5
966;1052;3;52;4;0;0
2417;2718;3;52;4;1;0
857;1045;3;52;4;0;0
