CODGEO,LIBCOM_2014,REG,DEP,Zonage
88179,Fouchécourt,41,88,3
88180,Frain,41,88,3
88181,Fraize,41,88,3
88182,Frapelle,41,88,3
88183,Frebécourt,41,88,3
88184,Fremifontaine,41,88,3
88185,Frenelle-la-Grande,41,88,3
88186,Frenelle-la-Petite,41,88,3
88187,Frénois,41,88,3
88188,Fresse-sur-Moselle,41,88,3
88189,Fréville,41,88,3
88190,Frizon,41,88,3
88192,Gelvécourt-et-Adompt,41,88,3
88193,Gemaingoutte,41,88,3
88194,Gemmelaincourt,41,88,3
88195,Gendreville,41,88,3
88196,Gérardmer,41,88,3
88197,Gerbamont,41,88,3
88198,Gerbépal,41,88,3
88199,Gignéville,41,88,3
88200,Gigney,41,88,3
88201,Girancourt,41,88,3
88202,Gircourt-lès-Viéville,41,88,3
88203,Girecourt-sur-Durbion,41,88,3
88204,Girmont,41,88,3
88205,Girmont-Val-d'Ajol,41,88,3
88206,Gironcourt-sur-Vraine,41,88,3
88208,Godoncourt,41,88,3
88209,Golbey,41,88,3
88210,Gorhey,41,88,3
88212,Grand,41,88,3
88213,La Grande-Fosse,41,88,3
88214,Grandrupt-de-Bains,41,88,3
88215,Grandrupt,41,88,3
88216,Grandvillers,41,88,3
88218,Granges-sur-Vologne,41,88,3
88219,Greux,41,88,3
88220,Grignoncourt,41,88,3
88221,Gruey-lès-Surance,41,88,3
88222,Gugnécourt,41,88,3
88223,Gugney-aux-Aulx,41,88,3
88224,Hadigny-les-Verrières,41,88,3
88225,Hadol,41,88,3
88226,Hagécourt,41,88,3
88227,Hagnéville-et-Roncourt,41,88,3
88228,Haillainville,41,88,3
88229,Harchéchamp,41,88,3
88230,Hardancourt,41,88,3
88231,Haréville,41,88,3
88232,Harmonville,41,88,3
88233,Harol,41,88,3
88234,Harsault,41,88,3
88235,Hautmougey,41,88,3
88236,La Haye,41,88,3
88237,Hennecourt,41,88,3
88238,Hennezel,41,88,3
88239,Hergugney,41,88,3
88240,Herpelmont,41,88,3
88241,Houécourt,41,88,3
88242,Houéville,41,88,3
88243,Housseras,41,88,3
88244,La Houssière,41,88,3
88245,Hurbache,41,88,3
88246,Hymont,41,88,3
88247,Igney,41,88,3
88248,Isches,41,88,3
88249,Jainvillotte,41,88,3
88250,Jarménil,41,88,3
88251,Jeanménil,41,88,3
88252,Jésonville,41,88,3
88253,Jeuxey,41,88,3
88254,Jorxey,41,88,3
88255,Jubainville,41,88,3
88256,Jussarupt,41,88,3
88257,Juvaincourt,41,88,3
88258,Lamarche,41,88,3
88259,Landaville,41,88,3
88260,Langley,41,88,3
88261,Laval-sur-Vologne,41,88,3
88262,Laveline-devant-Bruyères,41,88,3
88263,Laveline-du-Houx,41,88,3
88264,Légéville-et-Bonfays,41,88,3
88265,Lemmecourt,41,88,3
88266,Lépanges-sur-Vologne,41,88,3
88267,Lerrain,41,88,3
88268,Lesseux,41,88,3
88269,Liézey,41,88,3
88270,Liffol-le-Grand,41,88,3
88271,Lignéville,41,88,3
88272,Lironcourt,41,88,3
88273,Longchamp,41,88,3
88274,Longchamp-sous-Châtenois,41,88,3
88275,Lubine,41,88,3
88276,Lusse,41,88,3
88277,Luvigny,41,88,3
88278,Maconcourt,41,88,3
88279,Madecourt,41,88,3
88280,Madegney,41,88,3
88281,Madonne-et-Lamerey,41,88,3
88283,Malaincourt,41,88,3
88284,Mandray,41,88,3
88285,Mandres-sur-Vair,41,88,3
88286,Marainville-sur-Madon,41,88,3
88287,Marey,41,88,3
88288,Maroncourt,41,88,3
88289,Martigny-les-Bains,41,88,3
88290,Martigny-les-Gerbonvaux,41,88,3
88291,Martinvelle,41,88,3
88292,Mattaincourt,41,88,3
88293,Maxey-sur-Meuse,41,88,3
88294,Mazeley,41,88,3
88295,Mazirot,41,88,3
88296,Médonville,41,88,3
88297,Méménil,41,88,3
88298,Ménarmont,41,88,3
88299,Ménil-en-Xaintois,41,88,3
88300,Ménil-de-Senones,41,88,3
88301,Ménil-sur-Belvitte,41,88,3
88302,Le Ménil,41,88,3
88303,Midrevaux,41,88,3
88304,Mirecourt,41,88,3
88305,Moncel-sur-Vair,41,88,3
88306,Le Mont,41,88,3
88307,Mont-lès-Lamarche,41,88,3
88308,Mont-lès-Neufchâteau,41,88,3
88309,Monthureux-le-Sec,41,88,3
88310,Monthureux-sur-Saône,41,88,3
88311,Montmotier,41,88,3
88312,Morelmaison,41,88,3
88313,Moriville,41,88,3
88314,Morizécourt,41,88,3
88315,Mortagne,41,88,3
88316,Morville,41,88,3
88317,Moussey,41,88,3
88318,Moyemont,41,88,3
88319,Moyenmoutier,41,88,3
88320,Nayemont-les-Fosses,41,88,3
88321,Neufchâteau,41,88,3
88322,La Neuveville-devant-Lépanges,41,88,3
88324,La Neuveville-sous-Châtenois,41,88,3
88325,La Neuveville-sous-Montfort,41,88,3
88326,Neuvillers-sur-Fave,41,88,3
88327,Nomexy,41,88,3
88328,Nompatelize,41,88,3
88330,Nonville,41,88,3
88331,Nonzeville,41,88,3
88332,Norroy,41,88,3
88333,Nossoncourt,41,88,3
88334,Oëlleville,41,88,3
88335,Offroicourt,41,88,3
88336,Ollainville,41,88,3
88337,Oncourt,41,88,3
88338,Ortoncourt,41,88,3
88340,Padoux,41,88,3
88341,Pair-et-Grandrupt,41,88,3
88342,Pallegney,41,88,3
88343,Parey-sous-Montfort,41,88,3
88344,Pargny-sous-Mureau,41,88,3
88345,La Petite-Fosse,41,88,3
88346,La Petite-Raon,41,88,3
88347,Pierrefitte,41,88,3
88348,Pierrepont-sur-l'Arentèle,41,88,3
88349,Plainfaing,41,88,3
88350,Pleuvezain,41,88,3
88351,Plombières-les-Bains,41,88,3
88352,Pompierre,41,88,3
88353,Pont-lès-Bonfays,41,88,3
88354,Pont-sur-Madon,41,88,3
88355,Portieux,41,88,3
88356,Les Poulières,41,88,3
88357,Poussay,41,88,3
88358,Pouxeux,41,88,3
88359,Prey,41,88,3
88360,Provenchères-lès-Darney,41,88,3
88361,Provenchères-sur-Fave,41,88,3
88362,Le Puid,41,88,3
88363,Punerot,41,88,3
88364,Puzieux,41,88,3
88365,Racécourt,41,88,3
88366,Rainville,41,88,3
88367,Rambervillers,41,88,3
88368,Ramecourt,41,88,3
88369,Ramonchamp,41,88,3
88370,Rancourt,41,88,3
88371,Raon-aux-Bois,41,88,3
88372,Raon-l'Étape,41,88,3
88373,Raon-sur-Plaine,41,88,3
88374,Rapey,41,88,3
88375,Raves,41,88,3
88376,Rebeuville,41,88,3
88377,Regnévelle,41,88,3
88378,Regney,41,88,3
88379,Rehaincourt,41,88,3
88380,Rehaupal,41,88,3
88381,Relanges,41,88,3
88382,Remicourt,41,88,3
88383,Remiremont,41,88,3
88385,Remoncourt,41,88,3
88386,Remomeix,41,88,3
88387,Removille,41,88,3
88388,Renauvoid,41,88,3
88389,Repel,41,88,3
88390,Robécourt,41,88,3
88391,Rochesson,41,88,3
88392,Rocourt,41,88,3
88393,Rollainville,41,88,3
88394,Romain-aux-Bois,41,88,3
88395,Romont,41,88,3
88398,Les Rouges-Eaux,41,88,3
88399,Le Roulier,41,88,3
88400,Rouvres-en-Xaintois,41,88,3
88401,Rouvres-la-Chétive,41,88,3
88402,Roville-aux-Chênes,41,88,3
88403,Rozerotte,41,88,3
88404,Rozières-sur-Mouzon,41,88,3
88406,Rugney,41,88,3
88407,Ruppes,41,88,3
88408,Rupt-sur-Moselle,41,88,3
88409,Saint-Amé,41,88,3
88410,Sainte-Barbe,41,88,3
88411,Saint-Baslemont,41,88,3
88412,Saint-Benoît-la-Chipotte,41,88,3
88413,Saint-Dié-des-Vosges,41,88,3
88415,Saint-Étienne-lès-Remiremont,41,88,3
88416,Saint-Genest,41,88,3
88417,Saint-Gorgon,41,88,3
88418,Sainte-Hélène,41,88,3
88419,Saint-Jean-d'Ormont,41,88,3
88421,Saint-Julien,41,88,3
88423,Saint-Léonard,41,88,3
88424,Sainte-Marguerite,41,88,3
88425,Saint-Maurice-sur-Mortagne,41,88,3
88426,Saint-Maurice-sur-Moselle,41,88,3
88427,Saint-Menge,41,88,3
88428,Saint-Michel-sur-Meurthe,41,88,3
88429,Saint-Nabord,41,88,3
88430,Saint-Ouen-lès-Parey,41,88,3
88431,Saint-Paul,41,88,3
88432,Saint-Pierremont,41,88,3
88433,Saint-Prancher,41,88,3
88434,Saint-Remimont,41,88,3
88435,Saint-Remy,41,88,3
88436,Saint-Stail,41,88,3
88437,Saint-Vallier,41,88,3
88438,La Salle,41,88,3
88439,Sanchey,41,88,3
88440,Sandaucourt,41,88,3
88441,Sans-Vallois,41,88,3
88442,Sapois,41,88,3
88443,Sartes,41,88,3
88444,Le Saulcy,41,88,3
88445,Saulcy-sur-Meurthe,41,88,3
88446,Saulxures-lès-Bulgnéville,41,88,3
88447,Saulxures-sur-Moselotte,41,88,3
88448,Sauville,41,88,3
88449,Savigny,41,88,3
88450,Senaide,41,88,3
88451,Senones,41,88,3
88452,Senonges,41,88,3
88453,Seraumont,41,88,3
88454,Sercœur,41,88,3
88455,Serécourt,41,88,3
88456,Serocourt,41,88,3
88457,Sionne,41,88,3
88458,Socourt,41,88,3
88459,Soncourt,41,88,3
88460,Soulosse-sous-Saint-Élophe,41,88,3
88461,Suriauville,41,88,3
88462,Le Syndicat,41,88,3
88463,Taintrux,41,88,3
88464,Tendon,41,88,3
88465,Thaon-les-Vosges,41,88,3
88466,They-sous-Montfort,41,88,3
88467,Thiéfosse,41,88,3
88468,Le Thillot,41,88,3
88469,Thiraucourt,41,88,3
88470,Le Tholy,41,88,3
88471,Les Thons,41,88,3
88472,Thuillières,41,88,3
88473,Tignécourt,41,88,3
88474,Tilleux,41,88,3
88475,Tollaincourt,41,88,3
88476,Totainville,41,88,3
88477,Trampot,41,88,3
88478,Tranqueville-Graux,41,88,3
88479,Trémonzey,41,88,3
88480,Ubexy,41,88,3
88481,Uriménil,41,88,3
88482,Urville,41,88,3
88483,Uxegney,41,88,3
88484,Uzemain,41,88,3
88485,La Vacheresse-et-la-Rouillie,41,88,3
88486,Vagney,41,88,3
88487,Le Val-d'Ajol,41,88,3
88488,Valfroicourt,41,88,3
88489,Valleroy-aux-Saules,41,88,3
88490,Valleroy-le-Sec,41,88,3
88491,Les Vallois,41,88,3
88492,Le Valtin,41,88,3
88493,Varmonzey,41,88,3
88494,Vaubexy,41,88,3
88495,Vaudéville,41,88,3
88496,Vaudoncourt,41,88,3
88497,Vaxoncourt,41,88,3
88498,Vecoux,41,88,3
88499,Velotte-et-Tatignécourt,41,88,3
88500,Ventron,41,88,3
88501,Le Vermont,41,88,3
88502,Vervezelle,41,88,3
88503,Vexaincourt,41,88,3
88504,Vicherey,41,88,3
88505,Vienville,41,88,3
88506,Vieux-Moulin,41,88,3
88507,Villers,41,88,3
88508,Ville-sur-Illon,41,88,3
88509,Villoncourt,41,88,3
88510,Villotte,41,88,3
88511,Villouxel,41,88,3
88512,Viménil,41,88,3
88513,Vincey,41,88,3
88514,Viocourt,41,88,3
88515,Vioménil,41,88,3
88516,Vittel,41,88,3
88517,Viviers-le-Gras,41,88,3
88518,Viviers-lès-Offroicourt,41,88,3
88519,La Voivre,41,88,3
88520,Les Voivres,41,88,3
88521,Vomécourt,41,88,3
88522,Vomécourt-sur-Madon,41,88,3
88523,Vouxey,41,88,3
88524,Vrécourt,41,88,3
88525,Vroville,41,88,3
88526,Wisembach,41,88,3
88527,Xaffévillers,41,88,3
88528,Xamontarupt,41,88,3
88529,Xaronval,41,88,3
88530,Xertigny,41,88,3
88531,Xonrupt-Longemer,41,88,3
88532,Zincourt,41,88,3
89001,Accolay,26,89,3
89002,Aigremont,26,89,3
89003,Aillant-sur-Tholon,26,89,3
89004,Aisy-sur-Armançon,26,89,3
89005,Ancy-le-Franc,26,89,3
89006,Ancy-le-Libre,26,89,3
89007,Andryes,26,89,3
89008,Angely,26,89,3
89009,Annay-la-Côte,26,89,3
89010,Annay-sur-Serein,26,89,3
89011,Annéot,26,89,3
89012,Annoux,26,89,3
89013,Appoigny,26,89,3
89014,Arces-Dilo,26,89,3
89015,Arcy-sur-Cure,26,89,3
89016,Argentenay,26,89,3
89017,Argenteuil-sur-Armançon,26,89,3
89018,Armeau,26,89,3
89019,Arthonnay,26,89,3
89020,Asnières-sous-Bois,26,89,3
89021,Asquins,26,89,3
89022,Athie,26,89,3
89023,Augy,26,89,3
89024,Auxerre,26,89,3
89025,Avallon,26,89,3
89027,Bagneaux,26,89,3
89028,Baon,26,89,3
89029,Bassou,26,89,3
89030,Bazarnes,26,89,3
89031,Beaumont,26,89,3
89032,Beauvilliers,26,89,3
89033,Beauvoir,26,89,3
89034,Beine,26,89,3
89035,Bellechaume,26,89,3
89036,La Belliole,26,89,3
89037,Béon,26,89,3
89038,Bernouil,26,89,3
89039,Béru,26,89,3
89040,Bessy-sur-Cure,26,89,3
89041,Beugnon,26,89,3
89042,Bierry-les-Belles-Fontaines,26,89,3
89043,Blacy,26,89,3
89044,Blannay,26,89,3
89045,Bleigny-le-Carreau,26,89,3
89046,Bléneau,26,89,3
89048,Bœurs-en-Othe,26,89,3
89049,Bois-d'Arcy,26,89,3
89050,Bonnard,26,89,3
89051,Les Bordes,26,89,3
89053,Branches,26,89,3
89054,Brannay,26,89,3
89055,Brienon-sur-Armançon,26,89,3
89056,Brion,26,89,3
89057,Brosses,26,89,3
89058,Bussières,26,89,3
89059,Bussy-en-Othe,26,89,3
89060,Bussy-le-Repos,26,89,3
89061,Butteaux,26,89,3
89062,Carisey,26,89,3
89063,La Celle-Saint-Cyr,26,89,3
89064,Censy,26,89,3
89065,Cérilly,26,89,3
89066,Cerisiers,26,89,3
89067,Cézy,26,89,3
89068,Chablis,26,89,3
89069,Chailley,26,89,3
89070,Chambeugle,26,89,3
89071,Chamoux,26,89,3
89072,Champcevrais,26,89,3
89073,Champignelles,26,89,3
89074,Champigny,26,89,3
89075,Champlay,26,89,3
89076,Champlost,26,89,3
89077,Champs-sur-Yonne,26,89,3
89078,Champvallon,26,89,3
89079,Chamvres,26,89,3
89080,La Chapelle-sur-Oreuse,26,89,3
89081,La Chapelle-Vaupelteigne,26,89,3
89083,Charbuy,26,89,3
89084,Charentenay,26,89,3
89085,Charmoy,26,89,3
89086,Charny,26,89,3
89087,Chassignelles,26,89,3
89088,Chassy,26,89,3
89089,Chastellux-sur-Cure,26,89,3
89091,Châtel-Censoir,26,89,3
89092,Châtel-Gérard,26,89,3
89093,Chaumont,26,89,3
89094,Chaumot,26,89,3
89095,Chemilly-sur-Serein,26,89,3
89096,Chemilly-sur-Yonne,26,89,3
89097,Chêne-Arnoult,26,89,3
89098,Cheney,26,89,3
89099,Cheny,26,89,3
89100,Chéroy,26,89,3
89101,Chéu,26,89,3
89102,Chevannes,26,89,3
89103,Chevillon,26,89,3
89104,Chichée,26,89,3
89105,Chichery,26,89,3
89107,Chigy,26,89,3
89108,Chitry,26,89,3
89109,Cisery,26,89,3
89111,Les Clérimois,26,89,3
89112,Collan,26,89,3
89113,Collemiers,26,89,3
89115,Compigny,26,89,3
89116,Cornant,26,89,3
89117,Coulangeron,26,89,3
89118,Coulanges-la-Vineuse,26,89,3
89119,Coulanges-sur-Yonne,26,89,3
89120,Coulours,26,89,3
89122,Courgenay,26,89,3
89123,Courgis,26,89,3
89124,Courlon-sur-Yonne,26,89,3
89125,Courson-les-Carrières,26,89,3
89126,Courtoin,26,89,3
89127,Courtois-sur-Yonne,26,89,3
89128,Coutarnoux,26,89,3
89129,Crain,26,89,3
89130,Cravant,26,89,3
89131,Cruzy-le-Châtel,26,89,3
89132,Cry,26,89,3
89133,Cudot,26,89,3
89134,Cussy-les-Forges,26,89,3
89136,Cuy,26,89,3
89137,Dannemoine,26,89,3
89138,Dicy,26,89,3
89139,Diges,26,89,3
89141,Dissangis,26,89,3
89142,Dixmont,26,89,3
89143,Dollot,26,89,3
89144,Domats,26,89,3
89145,Domecy-sur-Cure,26,89,3
89146,Domecy-sur-le-Vault,26,89,3
89147,Dracy,26,89,3
89148,Druyes-les-Belles-Fontaines,26,89,3
89149,Dyé,26,89,3
89150,Égleny,26,89,3
89151,Égriselles-le-Bocage,26,89,3
89152,Épineau-les-Voves,26,89,3
89153,Épineuil,26,89,3
89154,Escamps,26,89,3
89155,Escolives-Sainte-Camille,26,89,3
89156,Esnon,26,89,3
89158,Étais-la-Sauvin,26,89,3
89159,Étaule,26,89,3
89160,Étigny,26,89,3
89161,Étivey,26,89,3
89162,Évry,26,89,3
89163,La Ferté-Loupière,26,89,3
89164,Festigny,26,89,3
89165,Flacy,26,89,3
89167,Fleury-la-Vallée,26,89,3
89168,Fleys,26,89,3
89169,Flogny-la-Chapelle,26,89,3
89170,Foissy-lès-Vézelay,26,89,3
89171,Foissy-sur-Vanne,26,89,3
89172,Fontaine-la-Gaillarde,26,89,3
89173,Fontaines,26,89,3
89174,Fontenailles,26,89,3
89175,Fontenay-près-Chablis,26,89,3
89176,Fontenay-près-Vézelay,26,89,3
89177,Fontenay-sous-Fouronnes,26,89,3
89178,Fontenouilles,26,89,3
89179,Fontenoy,26,89,3
89180,Fouchères,26,89,3
89181,Fournaudin,26,89,3
89182,Fouronnes,26,89,3
89183,Fresnes,26,89,3
89184,Fulvy,26,89,3
89186,Germigny,26,89,3
89187,Gigny,26,89,3
89188,Girolles,26,89,3
89189,Gisy-les-Nobles,26,89,3
89190,Givry,26,89,3
89191,Gland,26,89,3
89192,Grandchamp,26,89,3
89194,Grimault,26,89,3
89195,Gron,26,89,3
89196,Guerchy,26,89,3
89197,Guillon,26,89,3
89198,Gurgy,26,89,3
89199,Gy-l'Évêque,26,89,3
89200,Hauterive,26,89,3
89201,Héry,26,89,3
89202,Irancy,26,89,3
89203,Island,26,89,3
89204,L'Isle-sur-Serein,26,89,3
89205,Jaulges,26,89,3
89206,Joigny,26,89,3
89207,Jouancy,26,89,3
89208,Joux-la-Ville,26,89,3
89209,Jouy,26,89,3
89210,Jully,26,89,3
89211,Junay,26,89,3
89212,Jussy,26,89,3
89213,Laduz,26,89,3
89214,Lailly,26,89,3
89215,Lain,26,89,3
89216,Lainsecq,26,89,3
89217,Lalande,26,89,3
89218,Laroche-Saint-Cydroine,26,89,3
89219,Lasson,26,89,3
89220,Lavau,26,89,3
89221,Leugny,26,89,3
89222,Levis,26,89,3
89223,Lézinnes,26,89,3
89224,Lichères-près-Aigremont,26,89,3
89225,Lichères-sur-Yonne,26,89,3
89226,Lignorelles,26,89,3
89227,Ligny-le-Châtel,26,89,3
89228,Lindry,26,89,3
89229,Lixy,26,89,3
89230,Looze,26,89,3
89232,Lucy-le-Bois,26,89,3
89233,Lucy-sur-Cure,26,89,3
89234,Lucy-sur-Yonne,26,89,3
89235,Magny,26,89,3
89236,Maillot,26,89,3
89237,Mailly-la-Ville,26,89,3
89238,Mailly-le-Château,26,89,3
89239,Malay-le-Grand,26,89,3
89240,Malay-le-Petit,26,89,3
89241,Malicorne,26,89,3
89242,Maligny,26,89,3
89243,Marchais-Beton,26,89,3
89244,Marmeaux,26,89,3
89245,Marsangy,26,89,3
89246,Massangis,26,89,3
89247,Mélisey,26,89,3
89248,Menades,26,89,3
89249,Mercy,26,89,3
89250,Méré,26,89,3
89251,Merry-la-Vallée,26,89,3
89252,Merry-Sec,26,89,3
89253,Merry-sur-Yonne,26,89,3
89254,Mézilles,26,89,3
89255,Michery,26,89,3
89256,Migé,26,89,3
89257,Migennes,26,89,3
89259,Môlay,26,89,3
89260,Molesmes,26,89,3
89261,Molinons,26,89,3
89262,Molosmes,26,89,3
89263,Monéteau,26,89,3
89264,Montacher-Villegardin,26,89,3
89265,Montigny-la-Resle,26,89,3
89266,Montillot,26,89,3
89267,Montréal,26,89,3
89268,Mont-Saint-Sulpice,26,89,3
89270,Mouffy,26,89,3
89271,Moulins-en-Tonnerrois,26,89,3
89272,Moulins-sur-Ouanne,26,89,3
89273,Moutiers-en-Puisaye,26,89,3
89274,Nailly,26,89,3
89275,Neuilly,26,89,3
89276,Neuvy-Sautour,26,89,3
89277,Nitry,26,89,3
89278,Noé,26,89,3
89279,Noyers,26,89,3
89280,Nuits,26,89,3
89281,Les Ormes,26,89,3
89282,Ormoy,26,89,3
89283,Ouanne,26,89,3
89284,Pacy-sur-Armançon,26,89,3
89285,Pailly,26,89,3
89286,Parly,26,89,3
89287,Paron,26,89,3
89288,Paroy-en-Othe,26,89,3
89289,Paroy-sur-Tholon,26,89,3
89290,Pasilly,26,89,3
89291,Passy,26,89,3
89292,Percey,26,89,3
89294,Perreux,26,89,3
89295,Perrigny,26,89,3
89296,Perrigny-sur-Armançon,26,89,3
89297,Pierre-Perthuis,26,89,3
89298,Piffonds,26,89,3
89299,Pimelles,26,89,3
89300,Pisy,26,89,3
89302,Plessis-Saint-Jean,26,89,3
89303,Poilly-sur-Serein,26,89,3
89304,Poilly-sur-Tholon,26,89,3
89306,Pontaubert,26,89,3
89307,Pontigny,26,89,3
89308,Pont-sur-Vanne,26,89,3
89309,Pont-sur-Yonne,26,89,3
89310,La Postolle,26,89,3
89311,Pourrain,26,89,3
89312,Précy-le-Sec,26,89,3
89313,Précy-sur-Vrin,26,89,3
89314,Prégilbert,26,89,3
89315,Préhy,26,89,3
89316,Provency,26,89,3
89317,Prunoy,26,89,3
89318,Quarré-les-Tombes,26,89,3
89319,Quenne,26,89,3
89320,Quincerot,26,89,3
89321,Ravières,26,89,3
89323,Roffey,26,89,3
89324,Rogny-les-Sept-Écluses,26,89,3
89325,Ronchères,26,89,3
89326,Rosoy,26,89,3
89327,Rousson,26,89,3
89328,Rouvray,26,89,3
89329,Rugny,26,89,3
89330,Sacy,26,89,3
89331,Sainpuits,26,89,3
89332,Saint-Agnan,26,89,3
89333,Saint-André-en-Terre-Plaine,26,89,3
89334,Saint-Aubin-Château-Neuf,26,89,3
89335,Saint-Aubin-sur-Yonne,26,89,3
89336,Saint-Brancher,26,89,3
89337,Saint-Bris-le-Vineux,26,89,3
89338,Saint-Clément,26,89,3
89339,Sainte-Colombe,26,89,3
89340,Sainte-Colombe-sur-Loing,26,89,3
89341,Saint-Cyr-les-Colons,26,89,3
89342,Saint-Denis-lès-Sens,26,89,3
89343,Saint-Denis-sur-Ouanne,26,89,3
89344,Saint-Fargeau,26,89,3
89345,Saint-Florentin,26,89,3
89346,Saint-Georges-sur-Baulche,26,89,3
89347,Saint-Germain-des-Champs,26,89,3
89348,Saint-Julien-du-Sault,26,89,3
89349,Saint-Léger-Vauban,26,89,3
89350,Saint-Loup-d'Ordon,26,89,3
89351,Sainte-Magnance,26,89,3
89352,Saint-Martin-des-Champs,26,89,3
89353,Saint-Martin-d'Ordon,26,89,3
89354,Saint-Martin-du-Tertre,26,89,3
89355,Saint-Martin-sur-Armançon,26,89,3
89356,Saint-Martin-sur-Ocre,26,89,3
89358,Saint-Martin-sur-Ouanne,26,89,3
89359,Saint-Maurice-aux-Riches-Hommes,26,89,3
89360,Saint-Maurice-le-Vieil,26,89,3
89361,Saint-Maurice-Thizouaille,26,89,3
89362,Saint-Moré,26,89,3
89363,Sainte-Pallaye,26,89,3
89364,Saint-Père,26,89,3
89365,Saint-Privé,26,89,3
89366,Saint-Romain-le-Preux,26,89,3
89367,Saints-en-Puisaye,26,89,3
89368,Saint-Sauveur-en-Puisaye,26,89,3
89369,Saint-Sérotin,26,89,3
89370,Saint-Valérien,26,89,3
89371,Sainte-Vertu,26,89,3
89373,Saligny,26,89,3
89374,Sambourg,26,89,3
89375,Santigny,26,89,3
89376,Sarry,26,89,3
89377,Sauvigny-le-Beuréal,26,89,3
89378,Sauvigny-le-Bois,26,89,3
89379,Savigny-en-Terre-Plaine,26,89,3
89380,Savigny-sur-Clairis,26,89,3
89381,Sceaux,26,89,3
89382,Seignelay,26,89,3
89383,Sementron,26,89,3
89384,Senan,26,89,3
89385,Sennevoy-le-Bas,26,89,3
89386,Sennevoy-le-Haut,26,89,3
89387,Sens,26,89,3
89388,Sépeaux,26,89,3
89390,Serbonnes,26,89,3
89391,Sergines,26,89,3
89392,Sermizelles,26,89,3
89393,Serrigny,26,89,3
89394,Sery,26,89,3
89395,Les Sièges,26,89,3
89397,Sommecaise,26,89,3
89398,Sormery,26,89,3
89399,Soucy,26,89,3
89400,Sougères-en-Puisaye,26,89,3
89402,Soumaintrain,26,89,3
89403,Stigny,26,89,3
89404,Subligny,26,89,3
89405,Taingy,26,89,3
89406,Talcy,26,89,3
89407,Tanlay,26,89,3
89408,Tannerre-en-Puisaye,26,89,3
89409,Tharoiseau,26,89,3
89410,Tharot,26,89,3
89411,Theil-sur-Vanne,26,89,3
89412,Thizy,26,89,3
89413,Thorey,26,89,3
89414,Thorigny-sur-Oreuse,26,89,3
89415,Thory,26,89,3
89416,Thury,26,89,3
89417,Tissey,26,89,3
89418,Tonnerre,26,89,3
89419,Toucy,26,89,3
89420,Treigny,26,89,3
89421,Trévilly,26,89,3
89422,Trichey,26,89,3
89423,Tronchoy,26,89,3
89424,Trucy-sur-Yonne,26,89,3
89425,Turny,26,89,3
89426,Val-de-Mercy,26,89,3
89427,Vallan,26,89,3
89428,Vallery,26,89,3
89429,Vareilles,26,89,3
89430,Varennes,26,89,3
89431,Vassy-sous-Pisy,26,89,3
89432,Vaudeurs,26,89,3
89433,Vault-de-Lugny,26,89,3
89434,Vaumort,26,89,3
89436,Venizy,26,89,3
89437,Venouse,26,89,3
89438,Venoy,26,89,3
89439,Vergigny,26,89,3
89440,Verlin,26,89,3
89441,Vermenton,26,89,3
89442,Vernoy,26,89,3
89443,Véron,26,89,3
89445,Vézannes,26,89,3
89446,Vézelay,26,89,3
89447,Vézinnes,26,89,3
89448,Vignes,26,89,3
89449,Villeblevin,26,89,3
89450,Villebougis,26,89,3
89451,Villechétive,26,89,3
89452,Villecien,26,89,3
89453,Villefargeau,26,89,3
89454,Villefranche,26,89,3
89456,Villemanoche,26,89,3
89457,Villemer,26,89,3
89458,Villenavotte,26,89,3
89459,Villeneuve-la-Dondagre,26,89,3
89460,Villeneuve-la-Guyard,26,89,3
89461,Villeneuve-l'Archevêque,26,89,3
89462,Villeneuve-les-Genêts,26,89,3
89463,Villeneuve-Saint-Salves,26,89,3
89464,Villeneuve-sur-Yonne,26,89,3
89465,Villeperrot,26,89,3
89466,Villeroy,26,89,3
89467,Villethierry,26,89,3
89468,Villevallier,26,89,3
89469,Perceneige,26,89,3
89470,Villiers-les-Hauts,26,89,3
89471,Villiers-Louis,26,89,3
89472,Villiers-Saint-Benoît,26,89,3
89473,Villiers-sur-Tholon,26,89,3
89474,Villiers-Vineux,26,89,3
89475,Villon,26,89,3
89477,Villy,26,89,3
89478,Vincelles,26,89,3
89479,Vincelottes,26,89,3
89480,Vinneuf,26,89,3
89481,Vireaux,26,89,3
89482,Viviers,26,89,3
89483,Voisines,26,89,3
89484,Volgré,26,89,3
89485,Voutenay-sur-Cure,26,89,3
89486,Yrouerre,26,89,3
90001,Andelnans,43,90,3
90002,Angeot,43,90,3
90003,Anjoutey,43,90,3
90004,Argiésans,43,90,3
90005,Auxelles-Bas,43,90,3
90006,Auxelles-Haut,43,90,3
90007,Banvillars,43,90,3
90008,Bavilliers,43,90,3
90009,Beaucourt,43,90,3
90010,Belfort,43,90,3
90011,Bermont,43,90,3
90012,Bessoncourt,43,90,3
90013,Bethonvilliers,43,90,3
90014,Boron,43,90,3
90015,Botans,43,90,3
90016,Bourg-sous-Châtelet,43,90,3
90017,Bourogne,43,90,3
90018,Brebotte,43,90,3
90019,Bretagne,43,90,3
90020,Buc,43,90,3
90021,Charmois,43,90,3
90022,Châtenois-les-Forges,43,90,3
90023,Chaux,43,90,3
90024,Chavanatte,43,90,3
90025,Chavannes-les-Grands,43,90,3
90026,Chèvremont,43,90,3
